tenor,side,quantity,price,cost,date,t
7,SELL,0.08548968687356806,62.29614492603832,0.17097937374713612,2021-08-11,420
0,BUY,0.08548968687356806,59.19354865975328,0.17097937374713612,2021-08-20,427
1,BUY,0.08548968687356806,60.0025077641581,0.17097937374713612,2021-08-20,427
2,SELL,0.8145103131264319,62.35014593454781,1.6290206262528637,2021-08-20,427
3,BUY,0.08548968687356806,62.80403634042683,0.17097937374713612,2021-08-20,427
4,BUY,0.08548968687356806,63.63348355110966,0.17097937374713612,2021-08-20,427
5,BUY,0.08548968687356806,64.1443571458064,0.17097937374713612,2021-08-20,427
6,BUY,0.08548968687356806,66.11352990546416,0.17097937374713612,2021-08-20,427
7,BUY,0.08548968687356806,67.35724196698116,0.17097937374713612,2021-08-20,427
0,SELL,0.08548968687356806,60.29410184832879,0.17097937374713612,2021-08-25,430
1,SELL,0.08548968687356806,60.37959807794724,0.17097937374713612,2021-08-25,430
2,BUY,0.8145103131264319,59.846633066592304,1.6290206262528637,2021-08-25,430
3,SELL,0.08548968687356806,62.28766425521723,0.17097937374713612,2021-08-25,430
4,SELL,0.08548968687356806,62.73528540686084,0.17097937374713612,2021-08-25,430
5,SELL,0.08548968687356806,64.54499902983792,0.17097937374713612,2021-08-25,430
6,SELL,0.08548968687356806,67.5858425442472,0.17097937374713612,2021-08-25,430
7,SELL,0.08548968687356806,64.84589173693678,0.17097937374713612,2021-08-25,430
0,BUY,0.08548968687356806,47.77001193538791,0.17097937374713612,2021-09-22,450
1,BUY,0.08548968687356806,49.05957253905597,0.17097937374713612,2021-09-22,450
2,BUY,0.08548968687356806,49.58115333772472,0.17097937374713612,2021-09-22,450
3,BUY,0.08548968687356806,55.656240241601424,0.17097937374713612,2021-09-22,450
4,BUY,0.08548968687356806,57.90760598018427,0.17097937374713612,2021-09-22,450
5,SELL,1.7145103131264317,59.669523978535565,3.4290206262528633,2021-09-22,450
6,SELL,1.7145103131264317,64.06824606186017,3.4290206262528633,2021-09-22,450
7,SELL,1.7145103131264317,67.17570115290273,3.4290206262528633,2021-09-22,450
3,SELL,0.8999999999999999,54.84496721500426,1.7999999999999998,2021-09-23,451
4,SELL,1.7999999999999998,58.39227785466309,3.5999999999999996,2021-09-24,452
4,BUY,0.8999999999999999,56.06142285165113,1.7999999999999998,2021-10-13,465
2,SELL,0.8999999999999999,52.48346199653834,1.7999999999999998,2021-10-21,471
4,SELL,0.8999999999999999,59.301013909321455,1.7999999999999998,2021-10-22,472
2,BUY,0.8999999999999999,48.90732496226327,1.7999999999999998,2021-10-25,473
2,SELL,0.8999999999999999,53.099818151727305,1.7999999999999998,2021-10-29,477
2,BUY,0.8999999999999999,50.68709654812058,1.7999999999999998,2021-11-04,481
2,SELL,0.8999999999999999,52.448836365818586,1.7999999999999998,2021-11-15,488
1,SELL,0.8999999999999999,51.81850513962719,1.7999999999999998,2021-11-16,489
0,SELL,0.8999999999999999,51.26662763368675,1.7999999999999998,2021-11-17,490
3,SELL,0.8999999999999999,58.3648548063448,1.7999999999999998,2021-11-17,490
0,BUY,0.8999999999999999,49.02333484380698,1.7999999999999998,2021-12-06,503
1,BUY,0.8999999999999999,50.0904052293582,1.7999999999999998,2021-12-06,503
3,BUY,0.8999999999999999,54.35920466627558,1.7999999999999998,2021-12-07,504
4,BUY,0.8999999999999999,56.2549095058972,1.7999999999999998,2021-12-07,504
2,BUY,0.8999999999999999,49.774460556726616,1.7999999999999998,2021-12-08,505
3,BUY,0.8999999999999999,49.94699779272912,1.7999999999999998,2021-12-10,507
5,BUY,0.8999999999999999,55.73109424151541,1.7999999999999998,2021-12-10,507
4,BUY,0.8999999999999999,52.39042680211296,1.7999999999999998,2021-12-21,514
6,BUY,0.8999999999999999,56.549459513342505,1.7999999999999998,2021-12-31,522
6,SELL,0.8999999999999999,58.52986391434887,1.7999999999999998,2022-01-03,523
5,BUY,0.8999999999999999,53.16394998285401,1.7999999999999998,2022-01-05,525
6,BUY,0.8999999999999999,55.45038957512207,1.7999999999999998,2022-01-14,532
6,BUY,0.8999999999999999,52.67872652066079,1.7999999999999998,2022-02-10,551
7,BUY,0.8999999999999999,55.199992646640425,1.7999999999999998,2022-02-10,551
0,SELL,0.03168397186202465,29.917118592119014,0.0633679437240493,2022-02-28,563
1,SELL,0.03168397186202465,31.694423767441208,0.0633679437240493,2022-02-28,563
2,SELL,0.03168397186202465,33.545084265122625,0.0633679437240493,2022-02-28,563
3,SELL,0.03168397186202465,38.74971887600034,0.0633679437240493,2022-02-28,563
4,SELL,0.03168397186202465,41.94175731871992,0.0633679437240493,2022-02-28,563
5,SELL,0.03168397186202465,43.81709503071785,0.0633679437240493,2022-02-28,563
6,SELL,0.03168397186202465,49.40920501955375,0.0633679437240493,2022-02-28,563
7,BUY,0.8683160281379753,50.213517988456246,1.7366320562759505,2022-02-28,563
0,SELL,0.8683160281379753,33.833938876739495,1.7366320562759505,2022-04-20,600
1,SELL,0.8683160281379753,36.1674497968698,1.7366320562759505,2022-04-20,600
2,BUY,0.03168397186202465,37.189833907599,0.0633679437240493,2022-04-20,600
3,BUY,0.03168397186202465,42.13021338368388,0.0633679437240493,2022-04-20,600
4,BUY,0.03168397186202465,45.45070019406401,0.0633679437240493,2022-04-20,600
5,BUY,0.03168397186202465,47.89572655966959,0.0633679437240493,2022-04-20,600
6,BUY,0.03168397186202465,52.21218442187289,0.0633679437240493,2022-04-20,600
7,BUY,0.03168397186202465,52.838568562670815,0.0633679437240493,2022-04-20,600
2,SELL,0.8999999999999999,37.84985855968236,1.7999999999999998,2022-04-26,604
0,SELL,0.8999999999999999,37.306003484323554,1.7999999999999998,2022-04-28,606
1,SELL,0.8999999999999999,39.13838018484224,1.7999999999999998,2022-04-28,606
3,SELL,0.8999999999999999,44.021488990702615,1.7999999999999998,2022-04-28,606
2,SELL,0.8999999999999999,40.92959769155206,1.7999999999999998,2022-04-29,607
4,SELL,0.8999999999999999,48.7557884314664,1.7999999999999998,2022-04-29,607
3,SELL,0.8999999999999999,47.72429384765184,1.7999999999999998,2022-05-05,611
5,SELL,0.8999999999999999,53.359311128130464,1.7999999999999998,2022-05-05,611
4,SELL,0.8999999999999999,52.04073849396906,1.7999999999999998,2022-05-23,623
4,BUY,0.8999999999999999,49.922307741797326,1.7999999999999998,2022-05-24,624
3,BUY,0.8999999999999999,44.46566459287276,1.7999999999999998,2022-06-14,639
5,BUY,0.8999999999999999,50.94361607732404,1.7999999999999998,2022-06-14,639
4,BUY,0.8999999999999999,46.83945017560961,1.7999999999999998,2022-06-16,641
4,SELL,0.8999999999999999,48.59104750478718,1.7999999999999998,2022-06-21,644
5,SELL,0.8999999999999999,53.9779132556874,1.7999999999999998,2022-06-22,645
3,SELL,0.8999999999999999,46.73294064511987,1.7999999999999998,2022-06-23,646
3,BUY,0.8999999999999999,44.83522485593842,1.7999999999999998,2022-07-04,653
2,BUY,0.8999999999999999,39.05611768723235,1.7999999999999998,2022-07-08,657
5,BUY,0.8999999999999999,49.85002198817207,1.7999999999999998,2022-07-08,657
2,SELL,0.8999999999999999,40.64505228832349,1.7999999999999998,2022-07-11,658
3,SELL,0.8999999999999999,47.285530423487344,1.7999999999999998,2022-07-14,661
5,SELL,0.8999999999999999,54.21387808322967,1.7999999999999998,2022-07-20,665
4,SELL,0.8999999999999999,52.52942448896462,1.7999999999999998,2022-07-22,667
4,BUY,0.8999999999999999,49.870947546274,1.7999999999999998,2022-07-25,668
4,SELL,0.8999999999999999,52.28079435377939,1.7999999999999998,2022-08-03,675
5,SELL,0.8999999999999999,57.003638053680014,1.7999999999999998,2022-08-10,680
5,BUY,0.8999999999999999,53.545585650536246,1.7999999999999998,2022-08-29,693
4,BUY,0.8999999999999999,50.02906813803519,1.7999999999999998,2022-09-07,700
4,SELL,0.8999999999999999,52.07568075928272,1.7999999999999998,2022-09-08,701
4,BUY,0.8999999999999999,49.61070910421736,1.7999999999999998,2022-09-12,703
4,SELL,0.8999999999999999,51.93697788508913,1.7999999999999998,2022-09-13,704
5,BUY,0.8999999999999999,51.02860511176595,1.7999999999999998,2022-09-14,705
4,BUY,0.8999999999999999,49.59347723947101,1.7999999999999998,2022-09-20,709
5,SELL,0.8999999999999999,53.55288689405078,1.7999999999999998,2022-09-22,711
5,BUY,0.8999999999999999,51.17485824603124,1.7999999999999998,2022-09-23,712
5,SELL,0.8999999999999999,53.22963575651708,1.7999999999999998,2022-09-26,713
5,BUY,0.8999999999999999,50.061250024955385,1.7999999999999998,2022-09-27,714
5,SELL,0.8999999999999999,53.3200981313863,1.7999999999999998,2022-09-29,716
5,BUY,0.8999999999999999,50.92617596601587,1.7999999999999998,2022-09-30,717
3,BUY,0.8999999999999999,44.656656889331096,1.7999999999999998,2022-10-06,721
2,BUY,0.8999999999999999,38.85659076021538,1.7999999999999998,2022-10-17,728
1,BUY,0.8999999999999999,36.736198827998486,1.7999999999999998,2022-10-18,729
4,BUY,0.8999999999999999,45.90999934522591,1.7999999999999998,2022-10-18,729
0,BUY,0.8999999999999999,34.60699026878305,1.7999999999999998,2022-10-19,730
3,BUY,0.8999999999999999,41.93717107765197,1.7999999999999998,2022-10-19,730
3,SELL,0.8999999999999999,44.46063810560644,1.7999999999999998,2022-10-31,738
0,SELL,0.8999999999999999,36.117006526556565,1.7999999999999998,2022-11-02,740
0,BUY,0.8999999999999999,34.00557322621714,1.7999999999999998,2022-11-04,742
3,BUY,0.8999999999999999,41.96570307817135,1.7999999999999998,2022-11-04,742
0,SELL,0.8999999999999999,36.31342048519447,1.7999999999999998,2022-11-09,745
1,SELL,0.8999999999999999,38.89687167537357,1.7999999999999998,2022-11-09,745
3,SELL,0.8999999999999999,44.40329341372004,1.7999999999999998,2022-11-09,745
2,SELL,0.8999999999999999,40.94748535698519,1.7999999999999998,2022-11-11,747
4,SELL,0.8999999999999999,48.86266126453828,1.7999999999999998,2022-11-11,747
5,SELL,0.8999999999999999,52.92535982259491,1.7999999999999998,2022-11-11,747
0,BUY,0.8999999999999999,34.64005595359053,1.7999999999999998,2022-11-14,748
4,BUY,0.8999999999999999,46.81442382313288,1.7999999999999998,2022-11-15,749
5,BUY,0.8999999999999999,48.60018612900104,1.7999999999999998,2022-11-15,749
0,BUY,0.8999999999999999,32.82309107991602,1.7999999999999998,2022-11-16,750
1,BUY,1.7999999999999998,34.60395214226254,3.5999999999999996,2022-11-16,750
5,SELL,1.7999999999999998,48.942352349253404,3.5999999999999996,2022-11-16,750
6,SELL,1.7999999999999998,53.06122004477709,3.5999999999999996,2022-11-16,750
7,SELL,1.7999999999999998,55.7327177391221,3.5999999999999996,2022-11-16,750
2,BUY,1.7999999999999998,36.33252131861559,3.5999999999999996,2022-11-17,751
4,SELL,1.7999999999999998,46.66629927187549,3.5999999999999996,2022-11-22,754
2,SELL,0.8999999999999999,38.14710564399526,1.7999999999999998,2022-11-24,756
1,SELL,0.8999999999999999,36.79756713250453,1.7999999999999998,2022-11-25,757
3,SELL,0.8999999999999999,44.2585624840444,1.7999999999999998,2022-11-25,757
3,BUY,0.8999999999999999,41.684091934077934,1.7999999999999998,2022-11-29,759
1,BUY,0.8999999999999999,34.592516353575284,1.7999999999999998,2022-12-06,764
2,BUY,0.8999999999999999,36.16816120777965,1.7999999999999998,2022-12-06,764
1,SELL,0.8999999999999999,37.0132343028869,1.7999999999999998,2022-12-14,770
2,SELL,0.8999999999999999,38.48371799044618,1.7999999999999998,2022-12-14,770
2,BUY,0.8999999999999999,36.54744616980452,1.7999999999999998,2022-12-16,772
4,BUY,0.8999999999999999,44.56635745503831,1.7999999999999998,2022-12-16,772
2,SELL,0.8999999999999999,38.07845421350967,1.7999999999999998,2022-12-19,773
0,SELL,0.8999999999999999,35.16676592090254,1.7999999999999998,2022-12-20,774
4,SELL,0.8999999999999999,47.12236891522056,1.7999999999999998,2022-12-20,774
0,BUY,0.8999999999999999,33.91157752989728,1.7999999999999998,2022-12-21,775
0,SELL,0.8999999999999999,35.85743159647569,1.7999999999999998,2022-12-23,777
3,SELL,0.8999999999999999,44.47083462239231,1.7999999999999998,2022-12-26,778
3,BUY,0.8999999999999999,42.20877636471106,1.7999999999999998,2022-12-28,780
3,SELL,0.8999999999999999,44.6670100899838,1.7999999999999998,2022-12-30,782
2,SELL,0.8999999999999999,41.53205412868696,1.7999999999999998,2023-01-04,785
0,SELL,0.7640970695288987,38.4600180471088,1.5281941390577973,2023-01-10,789
1,SELL,0.7640970695288987,39.705599477256285,1.5281941390577973,2023-01-10,789
2,BUY,0.13590293047110125,40.69735230839993,0.2718058609422025,2023-01-10,789
3,BUY,0.13590293047110125,44.295959340210565,0.2718058609422025,2023-01-10,789
4,BUY,0.13590293047110125,47.7651295717516,0.2718058609422025,2023-01-10,789
5,BUY,0.13590293047110125,50.86000564648413,0.2718058609422025,2023-01-10,789
6,BUY,0.13590293047110125,55.10875496691026,0.2718058609422025,2023-01-10,789
7,BUY,0.13590293047110125,55.80561673216859,0.2718058609422025,2023-01-10,789
0,SELL,0.13590293047110125,36.57043732339328,0.2718058609422025,2023-04-13,856
1,BUY,0.7640970695288987,37.41011789295335,1.5281941390577973,2023-04-13,856
2,BUY,0.7640970695288987,39.04690882444721,1.5281941390577973,2023-04-13,856
3,SELL,0.13590293047110125,43.86751876985829,0.2718058609422025,2023-04-13,856
4,SELL,0.13590293047110125,48.92759221975428,0.2718058609422025,2023-04-13,856
5,SELL,0.13590293047110125,52.270290357715446,0.2718058609422025,2023-04-13,856
6,SELL,0.13590293047110125,53.91929122820775,0.2718058609422025,2023-04-13,856
7,SELL,0.13590293047110125,56.463423656967805,0.2718058609422025,2023-04-13,856
0,BUY,0.02509591430611302,37.27907697810149,0.05019182861222604,2023-04-14,857
2,SELL,0.8749040856938869,41.86624486750294,1.7498081713877738,2023-04-14,857
3,BUY,0.02509591430611302,46.2900427171568,0.05019182861222604,2023-04-14,857
4,BUY,0.02509591430611302,49.71504692210892,0.05019182861222604,2023-04-14,857
5,BUY,0.02509591430611302,51.31407835915012,0.05019182861222604,2023-04-14,857
6,BUY,0.02509591430611302,57.68148344168124,0.05019182861222604,2023-04-14,857
7,BUY,0.02509591430611302,57.74252184276529,0.05019182861222604,2023-04-14,857
0,BUY,0.11080701616498823,38.54617992084157,0.22161403232997645,2023-04-17,858
1,SELL,0.7640970695288987,39.64891892564325,1.5281941390577973,2023-04-17,858
2,BUY,0.11080701616498823,41.98545421416359,0.22161403232997645,2023-04-17,858
3,BUY,0.11080701616498823,46.80383470866752,0.22161403232997645,2023-04-17,858
4,BUY,0.11080701616498823,50.34310599769453,0.22161403232997645,2023-04-17,858
5,BUY,0.11080701616498823,52.88521946639906,0.22161403232997645,2023-04-17,858
6,BUY,0.11080701616498823,56.8348052411734,0.22161403232997645,2023-04-17,858
7,BUY,0.11080701616498823,57.28059158007873,0.22161403232997645,2023-04-17,858
0,BUY,0.7640970695288987,35.88201473689546,1.5281941390577973,2023-05-23,884
1,SELL,0.09765263267378699,38.07952614288868,0.19530526534757398,2023-05-23,884
2,SELL,0.09765263267378699,40.17373781731919,0.19530526534757398,2023-05-23,884
3,SELL,0.09765263267378699,45.16657290529146,0.19530526534757398,2023-05-23,884
4,SELL,0.09765263267378699,48.81357883443042,0.19530526534757398,2023-05-23,884
5,SELL,0.09765263267378699,51.29290480203685,0.19530526534757398,2023-05-23,884
