,kappa,sigma_X,sigma_Y,rho,mu,date,f_model_1,f_model_2,f_future_1d_tenor_1,f_future_1d_tenor_2,f_future_2d_tenor_1,f_future_2d_tenor_2,f_future_3d_tenor_1,f_future_3d_tenor_2,f_future_4d_tenor_1,f_future_4d_tenor_2,f_future_5d_tenor_1,f_future_5d_tenor_2,f_future_6d_tenor_1,f_future_6d_tenor_2,f_future_7d_tenor_1,f_future_7d_tenor_2,f_future_8d_tenor_1,f_future_8d_tenor_2,f_future_9d_tenor_1,f_future_9d_tenor_2,f_future_10d_tenor_1,f_future_10d_tenor_2,f_future_11d_tenor_1,f_future_11d_tenor_2,f_future_12d_tenor_1,f_future_12d_tenor_2,f_future_13d_tenor_1,f_future_13d_tenor_2,f_future_14d_tenor_1,f_future_14d_tenor_2,f_future_15d_tenor_1,f_future_15d_tenor_2,f_future_16d_tenor_1,f_future_16d_tenor_2,f_future_17d_tenor_1,f_future_17d_tenor_2,f_future_18d_tenor_1,f_future_18d_tenor_2,f_future_19d_tenor_1,f_future_19d_tenor_2,f_future_20d_tenor_1,f_future_20d_tenor_2,f_future_21d_tenor_1,f_future_21d_tenor_2,f_future_22d_tenor_1,f_future_22d_tenor_2,f_future_23d_tenor_1,f_future_23d_tenor_2,f_future_24d_tenor_1,f_future_24d_tenor_2,f_future_25d_tenor_1,f_future_25d_tenor_2,f_future_26d_tenor_1,f_future_26d_tenor_2,f_future_27d_tenor_1,f_future_27d_tenor_2,f_future_28d_tenor_1,f_future_28d_tenor_2,f_future_29d_tenor_1,f_future_29d_tenor_2,f_future_30d_tenor_1,f_future_30d_tenor_2,f_future_31d_tenor_1,f_future_31d_tenor_2,f_future_32d_tenor_1,f_future_32d_tenor_2,f_future_33d_tenor_1,f_future_33d_tenor_2,f_future_34d_tenor_1,f_future_34d_tenor_2,f_future_35d_tenor_1,f_future_35d_tenor_2,f_future_36d_tenor_1,f_future_36d_tenor_2,f_future_37d_tenor_1,f_future_37d_tenor_2,f_future_38d_tenor_1,f_future_38d_tenor_2,f_future_39d_tenor_1,f_future_39d_tenor_2,f_future_40d_tenor_1,f_future_40d_tenor_2,f_future_41d_tenor_1,f_future_41d_tenor_2,f_future_42d_tenor_1,f_future_42d_tenor_2,f_future_43d_tenor_1,f_future_43d_tenor_2,f_future_44d_tenor_1,f_future_44d_tenor_2,f_future_45d_tenor_1,f_future_45d_tenor_2,f_future_46d_tenor_1,f_future_46d_tenor_2,f_future_47d_tenor_1,f_future_47d_tenor_2,f_future_48d_tenor_1,f_future_48d_tenor_2,f_future_49d_tenor_1,f_future_49d_tenor_2
10,0.3,0.45,0.25,0.3,0.0,2021-10-07,61.83041718502259,62.638888810702184,61.79082925788075,62.60013999453879,61.751200311948594,62.56135090692945,61.71153031208428,62.5225215107874,61.67181922324818,62.483651769113024,61.632067010503384,62.44474164499469,61.59227363901667,62.40579110160915,61.55243907405922,62.366800102222534,61.51256328100729,62.327768610190915,61.47264622534298,62.28869658896111,61.43268787265514,62.24958400207116,61.3926881886399,62.21043081315138,61.3526471391018,62.1712369859248,61.312564689954094,62.13200248420805,61.27244080721999,62.09272727191191,61.232275457033126,62.053411313042226,61.19206860563838,62.01405457170058,61.1518202193928,61.97465701208487,61.11820973529313,61.93521859849028,61.11820973529313,61.8957392953098,61.11820973529313,61.856219067035084,61.11820973529313,61.816657878257175,61.11820973529313,61.77705569366724,61.11820973529313,61.73741247805735,61.11820973529313,61.69772819632103,61.11820973529313,61.658002813454296,61.11820973529313,61.61823629455634,61.11820973529313,61.57842860483004,61.11820973529313,61.538579709582955,61.11820973529313,61.49868957422823,61.11820973529313,61.45875816428483,61.11820973529313,61.41878544537892,61.11820973529313,61.37877138324425,61.11820973529313,61.338715943722946,61.11820973529313,61.29861909276653,61.11820973529313,61.258480796436466,61.11820973529313,61.21830102090488,61.11820973529313,61.178079732455735,61.11820973529313,61.13781689748518,61.11820973529313,61.11820973529313,,,,,,,,,,,,,,,,,,,,
11,0.3,0.45,0.25,0.3,0.0,2021-10-08,62.1905129932573,63.00369309830252,62.15069450893552,62.9647186118799,62.11083476693301,62.92570361947338,62.070933731903246,62.88664808378023,62.03099136860255,62.847551967585325,61.99100764189053,62.808415233762084,61.9509825167311,62.76923784527278,61.9109159581932,62.73001976516963,61.87080793145142,62.690760956595284,61.83065840178683,62.65146138278368,61.79046733458787,62.61212100706051,61.75023469535092,62.572739792844274,61.709960449681326,62.53331770364671,61.66964456329384,62.49385470307374,61.629287002013804,62.45435075482596,61.588887731777604,62.41480582269958,61.54844671863353,62.375219870587124,61.507963928742704,62.33559286247796,61.474157699652324,62.29592476245935,61.474157699652324,62.2562155347169,61.474157699652324,62.21646514353548,61.474157699652324,62.176673553299906,61.474157699652324,62.136840728495706,61.474157699652324,62.0969666337099,61.474157699652324,62.05705123363156,61.474157699652324,62.017094493052845,61.474157699652324,61.97709637686968,61.474157699652324,61.93705685008229,61.474157699652324,61.896975877796194,61.474157699652324,61.8568534252231,61.474157699652324,61.81668945768116,61.474157699652324,61.776483940596336,61.474157699652324,61.73623683950284,61.474157699652324,61.69594812004383,61.474157699652324,61.65561774797256,61.474157699652324,61.61524568915284,61.474157699652324,61.57483190955977,61.474157699652324,61.53437637528095,61.474157699652324,61.49387905251684,,,,,,,,,,,,,,,,,,,,,,
12,0.3,0.45,0.25,0.3,0.0,2021-10-11,62.6321406070436,63.451095271134655,62.59203936348141,63.41184401887414,62.5518965692592,63.37255197298842,62.51171218877947,63.33321909590985,62.47148618654826,63.293845350159046,62.431218527175645,63.25443069834578,62.390909175376734,63.21497510316931,62.35055809597242,63.17547852741948,62.31016525388998,63.13594093397722,62.26973061416395,63.09636228581537,62.22925414193699,63.056742545999185,62.188735802460435,63.01708167768741,62.14817556109542,62.97737964413266,62.10757338331322,62.93763640868242,62.06692923469649,62.89785193477952,62.02624308093973,62.85802618596308,61.98551488785012,62.818159125869194,61.944744621348505,62.77825071823155,61.9106983272777,62.73830092688236,61.9106983272777,62.69830971575291,61.9106983272777,62.658277048874446,61.9106983272777,62.618202890378875,61.9106983272777,62.578087204499546,61.9106983272777,62.537929955571975,61.9106983272777,62.49773110803451,61.9106983272777,62.45749062642927,61.9106983272777,62.417208475402916,61.9106983272777,62.37688461970713,61.9106983272777,62.336519024199625,61.9106983272777,62.29611165384509,61.9106983272777,62.25566247371537,61.9106983272777,62.21517144899094,61.9106983272777,62.17463854496122,61.9106983272777,62.13406372702544,61.9106983272777,62.09344696069364,61.9106983272777,62.05278821158722,61.9106983272777,62.012087445439654,61.9106983272777,61.97134462809775,,,,,,,,,,,,,,,,,,,,,,,,
13,0.3,0.45,0.25,0.3,0.0,2021-10-12,65.60883274772168,66.46670953531903,65.56682562875133,66.42559280483947,65.52477498435974,66.38443334195273,65.48268077725756,66.34323110730574,65.44054297026395,66.30198606163783,65.39836152630699,66.26069816578178,65.35613640842483,66.21936738066401,65.31386757976644,66.17799366730594,65.27155500359218,66.13657698682434,65.22919864327483,66.09511730043228,65.18679846230037,66.05361456943962,65.14435442426867,66.01206875525418,65.10186649289457,65.97047981938209,65.05933463200834,65.92884772342887,65.01675880555689,65.8871724290999,64.97413897760428,65.84545389820146,64.93147511233265,65.80369209264138,64.88876717404315,65.76188697442973,64.85310277567322,65.7200385056798,64.85310277567322,65.67814664860863,64.85310277567322,65.63621136553803,64.85310277567322,65.5942326188952,64.85310277567322,65.5522103712136,64.85310277567322,65.51014458513379,64.85310277567322,65.46803522340393,64.85310277567322,65.425882248881,64.85310277567322,65.3836856245314,64.85310277567322,65.34144531343159,64.85310277567322,65.2991612787691,64.85310277567322,65.25683348384351,64.85310277567322,65.21446189206664,64.85310277567322,65.1720464669641,64.85310277567322,65.12958717217568,64.85310277567322,65.08708397145611,64.85310277567322,65.04453682867624,64.85310277567322,65.00194570782358,64.85310277567322,64.95931057300307,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.3,0.45,0.25,0.3,0.0,2021-10-13,65.94724029852964,66.80954197787445,65.90501650863783,66.76821316905914,65.86274896882252,66.72684140742474,65.82043764160203,66.68542665341518,65.77808248960372,66.6439688675673,65.73568347556449,66.6024680105118,65.69324056233182,66.56092404297364,65.6507537128646,66.51933692577316,65.6082228902337,66.47770661982655,65.56564805762298,66.43603308614682,65.52302917833006,66.39431628584431,65.48036621576709,66.35255618012773,65.43765913346174,66.31075273030471,65.39490789505771,66.2689058977827,65.35211246431595,66.22701564406958,65.30927280511519,66.18508193077459,65.26638888145278,66.14310471960913,65.22346065744578,66.10108397238729,65.18761230363575,66.05901965102693,65.18761230363575,66.01691171755026,65.18761230363575,65.97476013408469,65.18761230363575,65.93256486286366,65.18761230363575,65.89032586622736,65.18761230363575,65.84804310662363,65.18761230363575,65.80571654660855,65.18761230363575,65.76334614884746,65.18761230363575,65.72093187611577,65.18761230363575,65.67847369129949,65.18761230363575,65.63597155739626,65.18761230363575,65.59342543751634,65.18761230363575,65.55083529488289,65.18761230363575,65.50820109283335,65.18761230363575,65.46552279481995,65.18761230363575,65.42280036441049,65.18761230363575,65.38003376528947,65.18761230363575,65.33722296125865,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.3,0.45,0.25,0.3,0.0,2021-10-14,65.69197533977544,66.55093926910045,65.64991498741243,66.50977043357031,65.6078110544707,66.46855881148048,65.5656635036137,66.42730436342802,65.52347229761342,66.3860070501025,65.481237399351,66.34466683228706,65.43895877181774,66.30328367085863,65.39663637811587,66.26185752678923,65.35427018145924,66.22038836114632,65.31186014517421,66.17887613509384,65.26940623270046,66.13732080989264,65.22690840759175,66.09572234690161,65.18436663351694,66.05408070757811,65.14178087426048,66.01239585347899,65.09915109372353,65.97066774626113,65.05647725592469,65.92889634768235,65.01375932500066,65.88708161960228,64.97099726520736,65.84522352398281,64.935287671238,65.80332202288922,64.935287671238,65.76137707849068,64.935287671238,65.71938865306124,64.935287671238,65.67735670898048,64.935287671238,65.63528120873441,64.935287671238,65.59316211491621,64.935287671238,65.55099939022688,64.935287671238,65.50879299747628,64.935287671238,65.4665428995839,64.935287671238,65.42424905957942,64.935287671238,65.38191144060372,64.935287671238,65.33953000590982,64.935287671238,65.29710471886325,64.935287671238,65.25463554294336,64.935287671238,65.21212244174384,64.935287671238,65.16956537897353,64.935287671238,65.12696431845748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.3,0.45,0.25,0.3,0.0,2021-10-15,65.9597873626389,66.82225310274507,65.91755553928586,66.78091643074683,65.87527995768548,66.73953679775734,65.83296058034898,66.698114164213,65.79059736989659,66.65664849064314,65.74819028905813,66.61513973767097,65.70573930067401,66.57358786601398,65.66324436769607,66.53199283648505,65.62070545318815,66.49035460999292,65.57812252032711,66.44867314754323,65.5354955324036,66.40694841023887,65.49282445282277,66.36518035928121,65.4501092451054,66.32336895597048,65.40734987288823,66.28151416170681,65.36454629992535,66.23961593799075,65.3216984900886,66.19767424642424,65.27880640736849,66.1556890487114,65.23587001587522,66.11366030665903,65.20001484158882,66.07158798217779,65.20001484158882,66.02947203728262,65.20001484158882,65.98731243409374,65.20001484158882,65.9451091348374,65.20001484158882,65.90286210184664,65.20001484158882,65.86057129756216,65.20001484158882,65.81823668453288,65.20001484158882,65.77585822541707,65.20001484158882,65.73343588298303,65.20001484158882,65.69096962010974,65.20001484158882,65.64845939978778,65.20001484158882,65.60590518512042,65.20001484158882,65.56330693932377,65.20001484158882,65.52066462572833,65.20001484158882,65.47797820777937,65.20001484158882,65.43524764903778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.3,0.45,0.25,0.3,0.0,2021-10-18,65.23406831198128,66.08704481867477,65.19230114201747,66.04616295121062,65.15049069525412,66.00523859543124,65.10863693461489,65.96427171220832,65.06673982313131,65.92326226250546,65.02479932394324,65.88221020737915,64.98281540029996,65.84111550797904,64.9407880155609,65.79997812554917,64.89871713319631,65.75879802142842,64.85660271678817,65.7175751570514,64.81444473003106,65.676309493949,64.77224313673274,65.63500099374949,64.72999790081535,65.59364961817884,64.68770898631574,65.55225532906192,64.64537635738674,65.51081808832284,64.60299997829773,65.46933785798602,64.56057981343541,65.42781460017693,64.51811582730485,65.38624827712259,64.48265514766564,65.34463885115274,64.48265514766564,65.30298628470022,64.48265514766564,65.26129054030208,64.48265514766564,65.21955158060011,64.48265514766564,65.17776936834183,64.48265514766564,65.13594386638114,64.48265514766564,65.09407503767903,64.48265514766564,65.05216284530464,64.48265514766564,65.01020725243589,64.48265514766564,64.96820822236018,64.48265514766564,64.9261657184753,64.48265514766564,64.88407970429044,64.48265514766564,64.84195014342647,64.48265514766564,64.79977699961732,64.48265514766564,64.75756023671045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.3,0.45,0.25,0.3,0.0,2021-10-19,64.05220868997749,64.88973163815676,64.01119822479973,64.8495904362632,63.9701452668775,64.80940751582433,63.92904977980619,64.76918283842076,63.88791172728708,64.72891636572331,63.84673107312784,64.68860805949399,63.80550778124356,64.64825788158635,63.764241815657506,64.60786579394656,63.72293314050175,64.56743175861394,63.68158172001806,64.52695573772179,63.64018751855876,64.48643769349798,63.59875050058733,64.4458775882659,63.55727063067952,64.40527538444502,63.515747873523736,64.36463104455179,63.47418219392228,64.32394453120015,63.43257355679185,64.28321580710256,63.39092192716437,64.24244483507066,63.349227270187974,64.20163157801579,63.31440903929555,64.16077599895019,63.31440903929555,64.11987806098732,63.31440903929555,64.07893772734292,63.31440903929555,64.03795496133563,63.31440903929555,63.99692972638788,63.31440903929555,63.955861986026555,63.31440903929555,63.9147517038837,63.31440903929555,63.87359884369751,63.31440903929555,63.83240336931305,63.31440903929555,63.79116524468282,63.31440903929555,63.74988443386776,63.31440903929555,63.708560901038176,63.31440903929555,63.667194610474006,63.31440903929555,63.62578552656623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.3,0.45,0.25,0.3,0.0,2021-10-20,64.13319411380597,64.97177599738048,64.09213179639748,64.93158404232298,64.05102693251816,64.89135031597267,64.00987948571733,64.85107477986158,63.968689419650424,64.81075739561206,63.92745669807932,64.77039812493778,63.886181284873494,64.72999692964407,63.844863144010716,64.689553771629,63.80350223957773,64.64906861288382,63.762098535771074,64.60854141549405,63.720651996898,64.56797214163973,63.67916258737706,64.52736075359664,63.63763027173921,64.48670721373674,63.596055014628234,64.44601148452908,63.55443678080191,64.40527352854033,63.51277553513257,64.36449330843581,63.471071242607934,64.3236707869801,63.429323868332084,64.28280592703773,63.39446161445834,64.2418986915741,63.39446161445834,64.20094904365607,63.39446161445834,64.15995694645284,63.39446161445834,64.11892236323672,63.39446161445834,64.07784525738384,63.39446161445834,64.036725592375,63.39446161445834,63.995563331796255,63.39446161445834,63.95435843933995,63.39446161445834,63.91311087880544,63.39446161445834,63.87182061409965,63.39446161445834,63.83048760923807,63.39446161445834,63.78911182834572,63.39446161445834,63.74769323565735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.3,0.45,0.25,0.3,0.0,2021-10-21,64.85193540266484,65.69991528102413,64.81041289949225,65.65927289436131,64.76884737303013,65.61858826827441,64.72723878641933,65.57786136386434,64.68558710290793,65.53709214232342,64.64389228585173,65.49628056493617,64.60215429871526,65.4554265930799,64.56037310507261,65.41453018822565,64.51854866860802,65.37359131193877,64.4766809531168,65.3326099258798,64.43476992250618,65.29158599180495,64.39281554079594,65.25051947156726,64.35081777211957,65.20941032711696,64.30877658072458,65.16825852050248,64.2666919309738,65.127064013871,64.2245637873459,65.08582676946943,64.18239211443621,65.04454674964505,64.14017687695772,65.00322391684618,64.10492392148822,64.9618582336232,64.10492392148822,64.92044966262907,64.10492392148822,64.87899816662022,64.10492392148822,64.83750370845735,64.10492392148822,64.79596625110612,64.10492392148822,64.7543857576381,64.10492392148822,64.71276219123125,64.10492392148822,64.67109551517098,64.10492392148822,64.62938569285096,64.10492392148822,64.58763268777363,64.10492392148822,64.54583646355121,64.10492392148822,64.50399698390665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.3,0.45,0.25,0.3,0.0,2021-10-22,64.50620695930668,65.34966622064007,64.4649058143757,65.30924050028008,64.4235618755142,65.26877276567619,64.38217510605952,65.2282629781367,64.34074546945565,65.18771109906075,64.29927292925375,65.14711708993934,64.25775744911313,65.10648091235562,64.21619899280206,65.06580252798607,64.1745975241984,65.02508189860089,64.13295300729044,64.98431898606503,64.09126540617783,64.94351375233862,64.04953468507219,64.902666159478,64.00776080829817,64.86177616963627,63.96594374029392,64.8208437450642,63.92408344561223,64.77986884811074,63.88217988892114,64.73885144122406,63.84023303500471,64.69779148695218,63.79824284876407,64.65668894794362,63.76317782830904,64.61554378694841,63.76317782830904,64.57435596681857,63.76317782830904,64.5331254505091,63.76317782830904,64.4918522010787,63.76317782830904,64.45053618169047,63.76317782830904,64.40917735561281,63.76317782830904,64.36777568621999,63.76317782830904,64.32633113699316,63.76317782830904,64.28484367152117,63.76317782830904,64.24331325350099,63.76317782830904,64.2017398467388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.3,0.45,0.25,0.3,0.0,2021-10-25,65.42090434885716,66.27632385434228,65.37901755409132,66.23532489765934,65.33708735857743,66.19428333097095,65.29511372513296,66.15319911503671,65.25309661668355,66.11207221070848,65.2110359962635,66.07090257893111,65.16893182701682,66.02969018074307,65.126784072198,65.98843497727736,65.0845926951727,65.94713692976212,65.04235765941856,65.90579599952156,65.00007892852618,65.86441214797634,64.95775646619967,65.82298533664482,64.91539023625783,65.7815155271434,64.87298020263452,65.74000268118756,64.83052632937992,65.6984467605924,64.78802858066103,65.65684772727357,64.74548692076259,65.61520554324804,64.70290131408798,65.57352017063465,64.66733907198271,65.53179157165526,64.66733907198271,65.49001970863515,64.66733907198271,65.44820454400399,64.66733907198271,65.40634604029663,64.66733907198271,65.36444416015387,64.66733907198271,65.32249886632324,64.66733907198271,65.28051012165966,64.66733907198271,65.23847788912644,64.66733907198271,65.1964021317961,64.66733907198271,65.15428281285087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.3,0.45,0.25,0.3,0.0,2021-10-26,66.31761655468993,67.18476113672833,66.2751556253947,67.143200214948,66.23265070046543,67.10159609911476,66.19010174220992,67.0599487494504,66.14750871304562,67.0182581262701,66.10487157550018,66.97652418998348,66.06219029221242,66.93474690109491,66.01946482593318,66.89292622020466,65.97669513952593,66.85106210800946,65.93388119596776,66.80915452530334,65.89102295835019,66.76720343297822,65.84812038987982,66.72520879202496,65.80517345387956,66.68317056353388,65.76218211378887,66.64108870869566,65.71914633316518,66.59896318880203,65.67606607568437,66.55679396524663,65.63294130514159,66.51458099952578,65.58977198545234,66.47232425323912,65.55372229828835,66.43002368809067,65.55372229828835,66.38767926588929,65.55372229828835,66.34529094854973,65.55372229828835,66.30285869809329,65.55372229828835,66.26038247664869,65.55372229828835,66.21786224645285,65.55372229828835,66.17529796985154,65.55372229828835,66.13268960930044,65.55372229828835,66.09003712736589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.3,0.45,0.25,0.3,0.0,2021-10-27,67.55060233291299,68.43386898014103,67.50735196448122,68.39153535228128,67.46405678244281,68.34915772729914,67.42071674840484,68.30673606467685,67.377331824086,68.26427032399178,67.33390197131723,68.22176046491747,67.29042715204274,68.17920644722396,67.24690732832083,68.13660823077903,67.20334246232453,68.09396577554865,67.15973251634257,68.05127904159795,67.11607745278029,68.00854798909174,67.07237723416023,67.96577257829561,67.02863182312333,67.92295276957645,66.98484118242939,67.88008852340346,66.94100527495827,67.83717980034862,66.89712406371048,67.79422656108783,66.85319751180808,67.75122876640154,66.80922558249567,67.70818637717547,66.77250565484518,67.6650993544016,66.77250565484518,67.62196765917876,66.77250565484518,67.5787912527136,66.77250565484518,67.53557009632132,66.77250565484518,67.49230415142652,66.77250565484518,67.44899337956406,66.77250565484518,67.4056377423796,66.77250565484518,67.3622372016308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.3,0.45,0.25,0.3,0.0,2021-10-28,66.16223149705502,67.02734432165312,66.11987005556242,66.98588077891868,66.07746472151943,66.94437414333689,66.03501545732222,66.9028243752227,65.99252222547628,66.86123143498432,65.94998498859704,66.8195952831241,65.90740370941087,66.77791588023896,65.8647783507559,66.7361931870215,65.8221088755826,66.6944271642605,65.7793952469548,66.65261777284191,65.7366374280505,66.61076497374923,65.69383538216255,66.56886872806473,65.65098907269972,66.5269289969699,65.60809846318719,66.48494574174639,65.56516351726778,66.44291892377656,65.52218419870242,66.40084850454454,65.47916047137116,66.35873444563688,65.43609229927401,66.31657670874318,65.40012707809369,66.27437525565718,65.40012707809369,66.23213004827724,65.40012707809369,66.18984104860732,65.40012707809369,66.14750821875774,65.40012707809369,66.10513152094592,65.40012707809369,66.06271091749728,65.40012707809369,66.02024637084583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.3,0.45,0.25,0.3,0.0,2021-10-29,66.78743235471879,67.66072007408202,66.74467061823985,67.61886472106713,66.70186457444731,67.57696586799844,66.65901418538199,67.53502347481596,66.61611941319508,67.49303750155373,66.57318022014874,67.45100790834088,66.53019656861713,67.408934655402,66.48716842108719,67.36681770305825,66.44409574015933,67.32465701172788,66.40097848854833,67.28245254192721,66.35781662908425,67.2402042542711,66.31461012471306,67.19791210947405,66.27135893849777,67.15557606835071,66.2280630336189,67.11319609181687,66.18472237337568,67.07077214089,66.14133692118665,67.02830417669024,66.0979066405905,66.98579216044116,66.05443149524707,66.94323605347036,66.01812642024653,66.90063581721051,66.01812642024653,66.85799141319998,66.01812642024653,66.81530280308367,66.01812642024653,66.77256994861384,66.01812642024653,66.7297928116509,66.01812642024653,66.68697135416427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.3,0.45,0.25,0.3,0.0,2021-11-01,68.06125275098826,68.95119647387665,68.01767543034646,68.90854282392948,67.97405295732848,68.86584484426261,67.93038529325115,68.82310249405197,67.88667239954378,68.78031573256936,67.84291423774879,68.73748451918348,67.79911076952267,68.69460881336026,67.75526195663691,68.65168857466406,67.71136776097862,68.60872376275826,67.66742814455142,68.56571433740608,67.62344306947644,68.52266025847118,67.57941249799292,68.4795614859188,67.53533639245941,68.43641797981621,67.49121471535416,68.39322970033378,67.44704742927642,68.34999660774542,67.40283449694704,68.30671866242979,67.35857588120923,68.26339582487083,67.3142715450298,68.22002805565857,67.2772740321949,68.17661531549014,67.2772740321949,68.13315756517028,67.2772740321949,68.08965476561237,67.2772740321949,68.04610687783918,67.2772740321949,68.00251386298372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.3,0.45,0.25,0.3,0.0,2021-11-02,68.0696577394323,68.95971136283536,68.02607503736037,68.91705244552357,67.98244717733633,68.87434919301774,67.9387741206722,68.83160156448874,67.8950558287926,68.78880951920337,67.85129226323511,68.74597301652528,67.80748338565155,68.70309201591542,67.76362915780867,68.66016647693316,67.71972954158885,68.61719635923686,67.67578449899105,68.57418162258479,67.63179399213172,68.53112222683568,67.58775798324544,68.48801813194981,67.54367643468608,68.44486929798951,67.49954930892729,68.40167568512022,67.45537656856368,68.358437253611,67.41115817631149,68.31515396383554,67.36689409500939,68.27182577627296,67.32258428761956,68.2284526515084,67.28558220590506,68.18503455023414,67.28558220590506,68.14157143325006,67.28558220590506,68.09806326146474,67.28558220590506,68.05450999589613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.3,0.45,0.25,0.3,0.0,2021-11-03,67.16315753659123,68.04135809921877,67.12015523597246,67.99926728109361,67.07710837878102,67.95713271819697,67.03401692684417,67.91495437024349,66.99088084210021,67.87273219704238,66.94770008659896,67.83046615849848,66.9044746225029,67.78815621461258,66.86120441208799,67.74580232548266,66.8178894177442,67.70340445130427,66.77452960197655,67.66096255237161,66.73112492740601,67.61847658907797,66.6876753567701,67.57594652191686,66.64418085292402,67.53337231148248,66.60064137884116,67.49075391847073,66.5570568976143,67.44809130367977,66.51342737245615,67.40538442801103,66.4697527667003,67.36263325246995,66.42603304380216,67.31983773816654,66.38952372781756,67.27699784631655,66.38952372781756,67.23411353824191,66.38952372781756,67.19118477537178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.3,0.45,0.25,0.3,0.0,2021-11-04,67.35546566892974,68.23618078144166,67.3123402399111,68.19396944476259,67.26917012674105,68.15171423805774,67.22595529113752,68.10941512092636,67.18269569492986,68.06707205306262,67.13939130005923,68.02468499425653,67.09604206857978,67.9822539043944,67.0526479626594,67.93977874345987,67.00920894458042,67.89725947153461,66.9657249767405,67.85469604879908,66.92219602165358,67.81208843553318,66.87862204195045,67.76943659211729,66.83500300038,67.72674047903277,66.79133885980957,67.68400005686301,66.74762958322627,67.64121528629393,66.7038751337375,67.59838612811497,66.66007547457184,67.55551254321993,66.61623056908007,67.51259449260748,66.5796167160453,67.4696319373823,66.5796167160453,67.4266248387556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.3,0.45,0.25,0.3,0.0,2021-11-05,67.38557255938294,68.2666813384392,67.34242785393951,68.22445113392102,67.29923844437153,68.18217703976781,67.25600429237983,68.13985901556077,67.21272535977666,68.09749702097605,67.16940160848617,68.05509101578568,67.12603300054558,68.01264095985803,67.08261949810584,67.97014681315889,67.03916106343246,67.92760853575204,66.99565765890624,67.88502608780018,66.9521092470244,67.84239942956543,66.90851579040101,67.79972852141049,66.86487725176832,67.75701332379903,66.82119359397707,67.71425379729682,66.77746477999783,67.6714499025722,66.7336907729215,67.62860160039713,66.68987153596022,67.5857088516479,66.64600703244841,67.54277161730572,66.60937681356637,67.49978985845793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.3,0.45,0.25,0.3,0.0,2021-11-08,67.68579602450167,68.5708304143489,67.64245909611678,68.52841206127233,67.59907726443669,68.4859496230189,67.55565049099162,68.44344305898973,67.51217873742367,68.40089232868131,67.46866196548737,68.35829739168646,67.42510013705078,68.31565820769472,67.38149321409624,68.27297473649355,67.3378411587211,68.23024693796879,67.29414393313861,68.18747477210563,67.25040149967886,68.14465819898918,67.20661382078939,68.1017971788055,67.16278085903639,68.05889167184215,67.11890257710509,68.01594163848921,67.07497893780109,67.97294703923977,67.03100990405083,67.92990783469102,66.98699543890257,67.88682398554494,66.94293550552736,67.8436954526089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.3,0.45,0.25,0.3,0.0,2021-11-09,68.48067502134049,69.37610295443149,68.43682915878944,69.33318645462515,68.39293786561414,69.29022535192061,68.34900110289304,69.24721960524222,68.30501883181778,69.2041691736108,68.26099101369374,69.16107401614462,68.21691760994118,69.11793409205987,68.17279858209595,69.07474936067173,68.12863389181032,69.03151978139498,68.08442350085377,68.98824531374487,68.04016737111401,68.94492591733777,67.99586546459757,68.90156155189219,67.95151774343103,68.85815217722931,67.9071241698614,68.81469775327405,67.8626847062575,68.77119824005554,67.81819931511039,68.72765359770823,67.77366795903437,68.68406378647258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
