,tenor_1,tenor_2,tenor_3,tenor_4,tenor_5,tenor_6,tenor_7,tenor_8
2020-10-23,48.95914894890672,50.83996351847441,51.90921976105294,53.47906524242812,57.10698384366602,59.28159001433357,61.980433875297145,61.35506370841848
2020-10-26,47.266298081167726,49.63025282299729,50.034759527419816,53.64504799460645,57.61149543003802,58.25457077127539,60.20112754131116,61.688644186946405
2020-10-27,48.76114326182088,49.357305618867805,51.27560502641548,54.964112174688026,58.24716202597218,59.69392836572547,60.96589550283021,65.04106173771558
2020-10-28,47.73214442225482,48.67119720013617,50.53840761488374,54.84542761850086,56.41231954712486,58.13011096610897,62.45133538374993,60.67805611469189
2020-10-29,49.21555012156732,50.24498645704393,52.48083469150977,55.14586557886589,58.32072935423898,58.88852645387889,60.49491089975308,62.520481541632506
2020-10-30,50.11759137426545,50.40695354451843,54.0991083027005,55.648153480829386,57.551519889380174,59.53373675053593,62.03417854632133,62.70466956936417
2020-11-02,47.9842130777508,49.99329655710228,51.12833721300189,53.41086510782774,57.337605805291126,58.21608285719056,61.174350233037565,63.83496346848005
2020-11-03,46.85227516285793,48.39585920481662,49.93946590772553,52.11178596290031,54.94317590613467,56.76904101259287,58.14873166025213,63.705502837212194
2020-11-04,48.16843725555701,49.454980561215166,52.06989887897301,54.61601104428205,55.45094310155042,58.375260646213256,61.69384392024708,61.696433554614416
2020-11-05,49.81635513197492,48.85909798928858,51.347420586706725,54.6095737184861,56.65096923893843,57.41674849958294,59.60234533763549,62.0728094681795
2020-11-06,51.479643971063695,52.53058252393613,53.84363403508751,55.02742031529848,57.427700649353085,58.21994673923415,60.716637263518656,63.92384339566454
2020-11-09,52.58698614413029,55.14829611735451,54.70423468199972,57.00231017105261,58.81636193710183,59.52285427698837,62.02811809369486,65.01620441488222
2020-11-10,52.43300466587812,52.96563853197286,53.802839366725856,56.34787091336035,58.44097472177278,60.78441949934762,60.22082065705872,62.69398841000219
2020-11-11,53.4491786070591,53.24357912207582,54.63976955564717,56.72163813716989,58.0993878968165,60.10422384106279,61.543338883495245,62.3870012304377
2020-11-12,53.44089301067956,55.21933002054062,56.11372123919392,55.897503819980585,59.34563855302555,59.97142232126503,62.1626533133882,62.89888664062931
2020-11-13,54.43581773106772,55.40390175785619,55.79184156276251,57.5598158588802,59.375093649062286,61.15212800342184,63.392144690171165,65.21397385158586
2020-11-16,55.0552395061028,56.357399405799,57.55730718755488,59.62915430501924,60.09029920986897,61.01589011680266,63.083705660674624,62.72555456008525
2020-11-17,55.70984586535587,57.04565701351135,57.6829287296785,58.720402076453865,60.34304137253969,60.398467189636776,63.46976641412552,63.84859178525865
2020-11-18,56.80225611971712,57.37199901479629,58.115815911944615,59.18158184120777,61.096768340079,61.02163853411884,64.52263564565918,65.81673893869564
2020-11-19,53.82855864206589,55.18224379597865,55.45456661483692,57.3790466431724,60.574100653847744,59.68974573650792,61.950772506813614,63.51749885760521
2020-11-20,54.643799249608,55.46100434609686,55.89047270013345,57.65425877799906,57.24503717549287,61.01076542927457,64.31749644935202,63.47823890883684
2020-11-23,54.64242642197838,55.79912749907557,56.54929008149814,57.68753096208827,60.3299400491192,61.31301642473905,60.82627276887192,64.22027121081324
2020-11-24,55.30579907177776,56.420162358071416,57.84931003462596,57.17620686236891,61.52566046274356,59.93050473446164,61.24611573915298,63.5929527965103
2020-11-25,54.9993202892237,56.32692604740834,55.914491444454704,58.19580393561981,60.65199931762062,60.50695188524734,62.23049844180705,63.91873081428533
2020-11-26,57.11921313093647,55.98291866386541,57.8786552599549,58.52345153714387,59.791142064572746,61.38970569950224,60.418741216328165,61.54959287937873
2020-11-27,56.9464399205005,58.27405596488453,59.968000514078696,60.09101882431812,59.92068465556216,61.29923101085301,61.34475765249934,62.63346574179914
2020-11-30,56.15518003211588,55.86873166166087,57.885333976486,58.52325466312868,59.715176720704896,60.25571213221927,62.73960593669764,64.06506144145547
2020-12-01,55.27012725119004,56.147264670984335,56.31665951664126,58.413927653916325,58.92776653548276,60.146821864718525,61.33226324779861,62.272560003232
2020-12-02,50.47657694505142,52.1491587855765,53.60750778723347,55.923408128719934,55.84369277240441,59.26710138010087,59.72328194237745,62.22385149645552
2020-12-03,50.81898019196944,52.35714774599575,53.33793858745273,54.262011931008594,57.344697263268834,59.28203751736597,59.73490486080341,62.97884021830366
2020-12-04,53.19949251118869,54.66330070535693,53.57374914765355,58.53083934411974,59.389557068091975,59.019659847468695,58.86330006906384,62.587757264608605
2020-12-07,53.9196679825244,55.70395717758048,56.31761080899794,56.8909874846248,59.61451615432559,60.33750692131655,62.10497447911574,62.25590431810001
2020-12-08,55.12649570593926,57.114093495584726,56.84078048091031,57.22741203257325,60.27115192533231,61.841797871155855,61.14680795835692,65.04680611238014
2020-12-09,53.51738632783793,54.018092643991736,54.54271822043425,57.775767231099984,57.24652611312145,59.51102371818935,59.80828733134495,61.06608257445576
2020-12-10,53.64231905410564,53.71362653634336,54.45896627253422,57.391986711706586,59.27867142162514,59.665187664274725,60.06645477403734,61.42961277571391
2020-12-11,53.29171257071762,54.25110641077932,54.184064499122165,57.06850537815573,57.94743901677543,57.42383665426118,59.54063456735102,61.160514715197785
2020-12-14,51.15985789084253,53.24542517260389,53.17535712552952,54.56764957546842,56.89243683310377,57.63558812893322,60.0895116879082,61.82618085890583
2020-12-15,53.25158921160859,53.44305554568832,55.24484201008065,56.76908573588506,56.988025440335534,60.62908244658651,60.67238220734865,60.60656718398096
2020-12-16,55.08342845964159,56.10020106362075,55.46052579489315,56.65064677872465,58.02316290749721,59.716888890775095,61.897491671521486,62.42817076530001
2020-12-17,52.47222074204649,54.19398119269381,53.93982419605812,56.82441521688995,57.33998783200296,59.094486230692745,60.31516722489896,61.69186795398672
2020-12-18,53.868412541739154,55.70893329984118,55.17937265152278,56.88795351404399,60.49135630983582,60.68756720455925,58.90556278113177,61.99068211207354
2020-12-21,54.07759651094552,55.26820354553385,54.53161665723865,57.97159966400357,58.33874425758621,60.26472165176129,59.97107652444176,63.02672325815266
2020-12-22,55.943620477057664,57.73696587924112,58.27176628971013,59.26308200645105,59.429313478441216,62.34879788391128,60.20129157687751,61.26427766101159
2020-12-23,56.33985631729048,58.36337930589646,57.3260611502199,58.53767848689861,58.432308802612205,61.22921665797672,62.67286890028749,63.74610978883323
2020-12-24,55.68264681487226,56.20470861402129,56.33172044530736,58.48045238860883,58.50706214896024,59.11658917598526,61.01189271344514,61.98014715417165
2020-12-25,56.34857029041216,57.45727869230364,57.66264453913093,58.476718417114895,59.669348686644426,59.32475639363065,61.51181898524654,62.65551091801935
2020-12-28,56.34262201130053,58.355762813447136,57.59535976070414,59.30281545569059,61.03062982799196,61.60154978404121,61.97329037199864,62.55318635345189
2020-12-29,57.417543688960286,57.75332386991517,57.35511653839039,58.20022404294827,57.90367174383407,60.38597399306155,61.31297682969962,63.891182085805305
2020-12-30,56.70420438421361,57.86292092938304,57.0606660024685,59.50860300677618,59.1260138441126,61.00021573718427,59.97646197659245,62.91622442507817
2020-12-31,57.45168091654741,58.892959622512485,59.721138043756525,59.91559579737724,60.12763729629779,62.39034479831507,62.571975885103896,63.09286860838174
2021-01-01,59.441243441119816,61.53249263453733,60.92303528787338,61.852216304047616,61.98473952981023,62.34390876440461,60.6442336660557,63.3930100853954
2021-01-04,60.81444847337789,60.05550265406854,60.63820813365378,60.2855992350211,62.09940371906651,63.25595393616612,64.51257007947254,64.70114074601028
2021-01-05,62.90677891550654,62.2084287315519,62.26261176392557,62.48470280616562,62.78252039733996,63.57337166647166,63.18099183309221,65.55604516440455
2021-01-06,63.28268295927421,63.38899829555464,64.14784463422814,62.30559250648007,63.614375541605554,63.36998600037224,63.55196106472793,65.85521988646607
2021-01-07,63.59164090002599,62.2656821556692,62.68296569609696,62.82947131158841,62.32014742163391,63.18974946041457,63.42550244830617,66.23596720553007
2021-01-08,62.50157746596704,63.21623863934927,62.47365019494321,63.18114226488945,61.13551052948847,62.82179021829889,62.16937630962109,62.61365548418528
2021-01-11,63.50194715002368,63.86271763596696,64.71963211791062,63.35270619155523,63.620943212065605,64.58382019080743,63.56862153880313,63.21275335874905
2021-01-12,66.24389356160295,65.11567595391055,64.75868722116337,63.0711563646988,64.60925331277092,63.21279272983002,63.922149742546615,62.981331710464914
2021-01-13,64.79599195620106,63.64470945078763,63.77674292971575,63.91363161650181,63.53675666641384,62.699006662064,61.03038956337413,67.48709799449898
2021-01-14,64.73556321312745,63.75710001783979,62.45328307445091,62.27662671595719,61.56470475144575,63.09884964059832,62.44403202272344,61.79969758379926
2021-01-15,61.93129791914505,62.871113877133006,63.12569660990231,62.94887384285789,62.32055618855682,61.50389993230984,58.7546543040329,63.27509586626879
2021-01-18,66.32090365508867,65.9172413930857,65.41086419671119,63.29975594481952,64.24709461349536,64.07343328941126,64.28186727075722,65.28020602975633
2021-01-19,65.84498074776243,64.7067815586303,64.55625303495259,63.80260514289312,63.31256725892438,63.94150285379612,63.8230361740082,66.37499275399895
2021-01-20,66.53211893634919,64.64426273494122,61.493666301285415,64.32563786360267,62.36915626906856,61.86218513703191,62.29350229473194,62.73009585645444
2021-01-21,65.31326768536415,63.39054601521753,63.31949937594276,63.50531165008783,63.27446202500545,63.11914406026605,61.78060351034301,61.97749457685775
2021-01-22,62.63524738211281,62.87978322321622,63.54619005856326,60.4265281632003,61.547775719601375,60.456090736212026,60.21611044198109,63.852606953134696
2021-01-25,62.920319069293406,62.6324605947297,62.76394486171671,61.27670140565515,61.04172036615243,63.40516312683026,61.412675485154736,63.251850577366994
2021-01-26,63.42722463207576,61.844324095146746,61.37532229574557,61.6974660124788,62.68448525012755,62.38325758962824,62.86871005584327,61.25525776508292
2021-01-27,63.99887868557723,61.97304749845742,62.50088352702284,61.72903785370166,61.25445390111648,62.53225152313018,60.77553788166174,60.48741715887467
2021-01-28,61.76798475824764,61.38604021493322,63.94243087952285,61.88086728468148,60.962183260396,60.42284405289909,59.852346341490026,61.30784217344253
2021-01-29,60.6267782121393,61.47609562741418,61.27879357130972,60.652406002760166,60.27061156217326,60.94238885950858,60.696370190677925,64.17771204276659
2021-02-01,58.81973572996903,58.96757742665008,57.64122180735582,59.1451039413031,60.19177883155351,58.81619060752275,59.646458041046905,62.22369743390718
2021-02-02,61.28431668619509,62.72316694853234,61.43739101027025,61.05829958701654,60.19275788135747,61.44071293876743,64.12204550918993,63.05072647490094
2021-02-03,64.61744980270261,65.51083167052565,64.04635265952433,64.38402312763034,63.40120015994391,59.72693071376332,61.388583219302966,64.20872394288851
2021-02-04,64.63771525135043,63.48295641571269,63.43075063984824,61.704772203605934,62.73005585110788,64.77548380934725,63.767071457493365,66.32751170186768
2021-02-05,64.65966461359534,64.4666307312533,64.89796958681298,63.13789506099104,62.333917611357656,63.35152156761167,64.23316771735693,62.63680159926907
2021-02-08,63.04870278361625,63.23730689077156,63.39348462218622,62.657988183517205,60.4027233309014,63.20214771805367,60.88935258430186,61.82203651918146
2021-02-09,62.27270002695021,64.43241153148107,62.49222541535171,61.09829670963354,62.17966758667205,62.06581451116895,61.416740674645546,63.29857763615268
2021-02-10,64.15159901539124,63.984776770745725,62.56083609390862,62.194832054964685,64.38135889828659,64.18745071589974,62.874994386291,65.53806510743813
2021-02-11,64.17863996657506,63.75498039688007,63.64189352704516,62.77586530055464,62.27848889261034,63.37983660899794,62.65654702625008,63.99319330638438
2021-02-12,63.17080918599853,62.662993493622125,61.63553199125804,61.085813326260535,62.212053074827296,62.01573570584207,62.75326650549847,63.37416911038518
2021-02-15,63.80851530042629,61.17517976856642,60.641605846878,62.17996155394422,61.62253167011495,62.37062663021692,63.25048811757022,65.01671719410572
2021-02-16,62.09386945149976,62.52754419190872,63.05530583786769,63.01785047052334,64.17310709322884,63.18470664805183,62.62232342107149,62.26330568402967
2021-02-17,61.72273432823238,61.55777031513082,62.29162910150315,61.77263322005165,60.37078407594337,61.1318642107158,62.926767417891774,63.11901211067028
2021-02-18,62.484422657929706,62.21566441037975,62.95748238669968,61.6869062249575,61.05029521538581,60.56651284345948,62.08055983333598,59.525764231082256
2021-02-19,61.14586164265554,61.05693333902694,60.19667209569924,60.29229932511332,61.670493911950174,61.31148682535407,61.71040174796036,62.72137702863658
2021-02-22,59.95063836328732,60.71979261077976,60.00060949937248,58.87801795164518,61.43381564154858,60.60028732090895,60.23055597152906,60.10394109265362
2021-02-23,60.83937616579278,60.42478340096277,61.50044780424672,59.99322322530126,59.529994963720654,61.128120611562665,61.7783157617053,61.71189585054938
