,tenor_1,tenor_2,tenor_3,tenor_4,tenor_5,tenor_6,tenor_7,tenor_8
2020-02-05,84.86931773262208,84.61687751145742,84.33931686486872,83.40347180123007,82.37748899366125,81.30975094481565,79.13789679707148,76.97954674370791
2020-02-06,84.28085153428442,84.03016168111168,83.75452558232035,82.82516947371924,81.80630061755781,80.74596604227852,78.58917107950028,76.44578657652075
2020-02-07,86.16594926160808,85.90965226441773,85.62785105250829,84.67770816901934,83.63605041917415,82.5519994924144,80.34696380581073,78.15563852883813
2020-02-10,86.38537991509263,86.12843023063938,85.84591138230148,84.89334886001537,83.84903841913952,82.76222684266477,80.5515758007402,78.35467008344699
2020-02-11,85.35805240978594,85.10415846785044,84.82499944016682,83.88376515051255,82.85187404310545,81.77798723962697,79.59362609331015,77.42284680704218
2020-02-12,85.15856653861455,84.90526595902465,84.62675933940633,83.68772475952692,82.65824523123514,81.5868681528322,79.40761196350446,77.24190589276587
2020-02-13,84.91919110281691,84.66660253540722,84.3888787805805,83.45248376852055,82.42589804317481,81.35753253912627,79.18440210345128,77.02478369782453
2020-02-14,82.78474174373503,82.53850200629908,82.267758856007,81.3549001931207,80.3541177663586,79.31260569833279,77.19409703666895,75.08876077930442
2020-02-17,82.83461511392984,82.58822703024889,82.31732077171878,81.40391216041117,80.40252681587215,79.36038729264341,77.24060234304874,75.13399773342103
2020-02-18,80.39096455693432,80.15184500920414,79.88893058148824,79.0024678485277,78.03062372720296,77.01922768992996,74.96197714899601,72.9175181233202
2020-02-19,81.99678967422601,81.75289366712758,81.4847274726982,80.58055747462427,79.58930057838488,78.55770170900092,76.4593571892921,74.37405969784098
2020-02-20,82.94433044067208,82.69761601335966,82.42635093661534,81.51173250590914,80.50902081585478,79.46550096776855,77.34290834051343,75.23351351072542
2020-02-21,82.2361651100237,81.99155709074503,81.72260803152409,80.81579846563068,79.82164776644525,78.78703732270688,76.68256704934534,74.59118189278234
2020-02-24,83.67243294402569,83.42355280639667,83.14990650865266,82.22725936802172,81.21574566717541,80.1630655858381,78.02184040109178,75.8939288668109
2020-02-25,84.09134185907361,83.84121569447056,83.56619937711959,82.63893297182699,81.62235509282704,80.56440473243545,78.4124594301133,76.27389443350582
2020-02-26,84.5302031660427,84.27877162691382,84.00232003670595,83.07021435381904,82.04833109275772,80.98485943293619,78.82168341997222,76.6719575427235
2020-02-27,85.60740404154416,85.35276841365253,85.07279389455236,84.12881003061229,83.09390451830531,82.01688063028459,79.82613843378202,77.64901777324488
2020-02-28,85.95649480408409,85.70082082038076,85.41970461827479,84.47187136711668,83.43274570634833,82.35132991911568,80.15165429129995,77.96565574549064
2020-03-02,83.07399054972753,82.82689045386634,82.55520133054465,81.63915315141757,80.63487400393252,79.58972290634935,77.46381220310197,75.3511199283624
2020-03-03,82.44562717715557,82.20039612175543,81.93076202784418,81.0216427457096,80.02495986545502,78.98771418645327,76.87788365956962,74.78117157831994
2020-03-04,81.37839488800672,81.13633827022791,80.87019450347081,79.9728434798334,78.98906234086296,77.96524347560882,75.88272403046493,73.81315321686976
2020-03-05,82.56531109025046,82.31972404007743,82.0496985262138,81.13925950212466,80.14112976639323,79.1023783480824,76.98948504173947,74.88972922469557
2020-03-06,80.56052184022406,80.32089795147598,80.05742899556967,79.16909657223327,78.19520267765476,77.18167344586973,75.12008383754569,73.07131272381247
2020-03-09,77.24913247485892,77.0193581747029,76.7667189438128,75.91490086363544,74.98103826244773,74.00916950955428,72.03232023990743,70.06776256872784
2020-03-10,73.49888941213274,73.28027005246014,73.03989579455632,72.22943125122197,71.34090523349407,70.41621816318593,68.53533974812389,66.6661562066158
2020-03-11,74.50626452551835,74.28464877087978,74.04097994557165,73.2194071825381,72.31870303524914,71.3813422123204,69.47468449471664,67.57988194049793
2020-03-12,72.78075549513174,72.56427219463433,72.32624655599204,71.52370080002646,70.643856283129,69.72820403162032,67.86570307225068,66.01478271960153
2020-03-13,73.59862854291445,73.3797125133863,73.13901206389322,72.32744770762662,71.43771594633724,70.51177406135943,68.62834326516995,66.75662321265885
2020-03-16,75.12465931173764,74.90120416777947,74.65551291479905,73.82712117732899,72.91894127277108,71.97380044571253,70.05131765354382,68.14078842146914
2020-03-17,76.4911089932316,76.26358940208542,76.01342924718308,75.16996981241911,74.24527093589258,73.28293885107747,71.32548783378664,69.38020780104848
2020-03-18,75.71313311968318,75.4879275850986,75.24031175943401,74.40543098301607,73.49013703505841,72.53759263869732,70.60005046682849,68.67455549084642
2020-03-19,74.79551333151082,74.573037218447,74.32842242010926,73.50366014083495,72.59945927282304,71.65845942033695,69.74439966114961,67.84224108955586
2020-03-20,77.91740063127305,77.68563859555242,77.430813828752,76.57162682571682,75.62968554948324,74.64940933725704,72.65545870511443,70.67390600381569
2020-03-23,78.44602487306324,78.21269046673712,77.95613686211551,77.09112077502009,76.14278897511753,75.15586215897956,73.14838373160066,71.15338734781503
2020-03-24,78.0769817186022,77.84474501563955,77.58939834727369,76.72845166032899,75.78458121279549,74.80229731624509,72.8042629132454,70.81865183304654
2020-03-25,79.06441204967459,78.8292382766633,78.57066226925625,77.69882729163466,76.74301982645547,75.74831310192393,73.72500979471428,71.71428692659607
2020-03-26,79.5631153131911,79.32645816826755,79.06625117802741,78.18891705183422,77.22708077685526,76.22609988323921,74.19003447565812,72.16662885900156
2020-03-27,84.70973664529289,84.45777109137023,84.18073234634699,83.24664696661787,82.22259333034896,81.15686296582756,78.98909258894048,76.83480091447703
2020-03-30,84.71971284125343,84.46771761355487,84.19064624190665,83.25645085571121,82.23227661748844,81.16642074277921,78.99839506935912,76.84384968573836
2020-03-31,84.76957860184035,84.51743505053125,84.2402005955318,83.3054553448254,82.28067828081807,81.21419504664212,79.0448932800254,76.88907973766484
2020-04-01,84.8992463205037,84.64671707801136,84.36905855154775,83.43288346851011,82.40653885507973,81.33842427567063,79.16580423832745,77.00669305749196
2020-04-02,83.96168175001816,83.7119412539639,83.43734898319028,82.51151232631857,81.49650190474931,80.44018279385465,78.29155556752477,76.15628801586884
2020-04-03,85.38797338805965,85.13399044743093,84.85473356475921,83.9131693396163,82.88091651834,81.80665328003424,79.6215264388526,77.44998621863607
2020-04-06,87.10351383209358,86.84442808846516,86.55956062086574,85.59907931121086,84.54608736950456,83.45024097423035,81.22121247661339,79.00604357046123
2020-04-07,85.86672425965502,85.61131729466582,85.33049468241096,84.3836513216291,83.34561089446072,82.26532450744614,80.06794615895903,77.8842306085188
2020-04-08,86.08615491313957,85.83009526088746,85.54855501220415,84.59929201262513,83.55859889442608,82.47555185769652,80.2725581538885,78.08326216312766
2020-04-09,84.5401793620032,84.28871814909844,84.0122339322656,83.08001824291235,82.05801437989719,80.99441720988781,78.83098590039084,76.68100631398481
2020-04-10,84.55014794835584,84.29865708430964,84.02214026573864,83.08981465382942,82.06769028085274,81.00396769639177,78.84028128509598,76.69004818305602
2020-04-13,82.90443326643782,82.65783751159454,82.38670291646326,81.47252442771205,80.47029505348075,79.42727715040962,77.30570551455232,75.19732532787017
2020-04-14,80.88966782045078,80.64906490080834,80.38451949025936,79.49255760872722,78.51468467760272,77.49701447124522,75.4270018299398,73.36986005572565
2020-04-15,81.44822065012266,81.20595633854705,80.93958421030197,80.0414632253106,79.05683796465556,78.0321406238228,75.94783429768208,73.87648771350909
2020-04-16,82.51544532966354,82.27000660310107,82.00014417258865,81.09025501301046,80.09272810306359,79.05460404421949,76.94298683107318,74.84449917276909
2020-04-17,80.56052184022406,80.32089795147598,80.05742899556967,79.16909657223327,78.19520267765476,77.18167344586973,75.12008383754569,73.07131272381247
2020-04-20,77.48851552026456,77.25802918529384,77.00460706472535,76.15014933281816,75.21339283669208,74.238512413708,72.25553719567421,70.28489166585939
2020-04-21,78.16675226303128,77.93424854135452,77.67860828313755,76.81667170581657,75.87171602468311,74.88830272791466,72.88797104558631,70.90007697001842
2020-04-22,79.33371607335395,79.09774126683475,78.8382845147612,77.96347994992115,77.00441687593438,76.00632204648493,73.97612709602355,71.95855543532154
2020-04-23,79.10430922390887,78.86901677842846,78.61031028940835,77.73803536983179,76.78174558882954,75.78653691928288,73.76221262067543,71.75047510945134
2020-04-24,75.12465931173764,74.90120416777947,74.65551291479905,73.82712117732899,72.91894127277108,71.97380044571253,70.05131765354382,68.14078842146914
2020-04-27,72.14241592659928,71.9278313403388,71.69189335773193,70.89638650522517,70.02425885751202,69.11663753477261,67.27047204829971,65.43578559829776
2020-04-28,72.31197320988899,72.0968842826106,71.86039177181331,71.0630152289307,70.1888378079638,69.27908329071234,67.42857873684935,65.58958019878997
2020-04-29,75.10471452942443,74.88131871038358,74.63569268576629,73.80752087731854,72.89958208467598,71.95469218225688,70.03271978841998,68.12269778113655
2020-04-30,76.81027877749781,76.58180982923315,76.33060584631312,75.48362695981973,74.55506964870104,73.58872209950131,71.6231033457621,69.66970636170035
2020-05-01,77.23916388850634,77.00941923949176,76.75681261033981,75.90510445271843,74.97136236149224,73.9996190230504,72.02302485520235,70.05872069965669
2020-05-04,76.21183638319967,75.98514747670283,75.73590066820515,74.89552074321561,73.97419798545818,73.0153794200126,71.0650751477723,69.12689742325189
2020-05-05,74.78554474515818,74.5630982832358,74.31851608663621,73.49386372991788,72.58978337186748,71.648908933833,69.73510427644447,67.83319922048466
2020-05-06,73.97764028372812,73.75759689969505,73.51565691220809,72.6999132332348,71.80559960961482,70.87488939059784,68.98175946823035,67.10040059649855
2020-05-07,75.03489637691642,74.81170822903792,74.56631054102178,73.73890861001765,72.83181384706737,71.88780232449064,69.96761661691639,68.05937018668739
2020-05-08,74.71572659265023,74.4934878018902,74.24913394189176,73.42525146261704,72.52201513425892,71.58201907606681,69.67000110494092,67.76987162603554
2020-05-11,76.76040540730301,76.53208480528336,76.28104393060137,75.43461499252928,74.5066605991875,73.5409405051907,71.57659803938232,69.62446940758376
2020-05-12,75.66325974948836,75.4382025611488,75.19074984372223,74.3564190157256,73.44172798554484,72.4898110443867,70.5535451604487,68.62931853672981
2020-05-13,75.38398713945638,75.15976063576619,74.91322126474425,74.08196994652207,73.17065503511041,72.22225161332179,70.29313247443433,68.37600815893317
2020-05-14,75.79291985854377,75.56747700165542,75.31960023765151,74.48383966123399,73.56758117362254,72.61403298296746,70.6744490230372,68.74692495436676
2020-05-15,76.64071388460023,76.41274929998792,76.16209987014514,75.31699075793796,74.39048331206536,73.4262690531139,71.46498956149897,69.51590485901802
2020-05-18,78.15677606707075,77.92430201916987,77.66869438757789,76.80686781672324,75.86203273754363,74.87874495096301,72.87866856516767,70.89102819875707
2020-05-19,76.06222388222308,75.83597999182682,75.58722248315642,74.74849231952044,73.8289782231014,72.87204192752841,70.9255663243464,68.99119346309217
2020-05-20,76.7504292113425,76.52213828309876,76.27113003504174,75.42481110343597,74.49697731204805,73.53138272823908,71.56729555896369,69.61542063632245
2020-05-21,73.34927691115624,73.13110256758421,72.89121760950768,72.08240282752688,71.19568547113738,70.27288067070182,68.39583092469807,66.53045224645615
2020-05-22,72.47156190682604,72.2559982896712,72.01898385242164,71.21984754171915,70.34374085745999,69.43197856014811,67.57739004069383,65.73433293021097
2020-05-25,74.08735561047041,73.86698588280588,73.6246870771047,72.80773357873282,71.9120936095975,70.98000306572305,69.08406546569509,67.19991637380298
2020-05-26,75.93255616355978,75.70669796434676,75.45836452714052,74.62106419583579,73.70311764883978,72.74781269849994,70.8046553660444,68.8735801432651
2020-05-27,76.51105377554481,76.2834748594813,76.03324947621584,75.18957011242956,74.26463012398767,73.30204711453312,71.34408569891046,69.39829844138107
2020-05-28,76.09214486049683,75.86581197140735,75.61695660774886,74.77789650862424,73.85802069833599,72.90070796793573,70.9534666698889,69.0183328746861
2020-05-29,76.7504292113425,76.52213828309876,76.27113003504174,75.42481110343597,74.49697731204805,73.53138272823908,71.56729555896369,69.61542063632245
2020-06-01,75.7629988802701,75.53764502207498,75.28986611305916,74.45443547213029,73.53853869838804,72.58536694256024,70.64654867749479,68.71978554277291
2020-06-02,74.59603506994743,74.37415229659474,74.13018988143551,73.3076272280257,72.40583784713677,71.46734762398998,69.55839262705756,67.66130707746979
2020-06-03,71.65368124943546,71.4405503839458,71.20621078243386,70.41609315594273,69.54987380806784,68.6484012399613,66.81474275206106,64.99248553496354
2020-06-04,74.09733180643092,73.8769324049905,73.63460097266434,72.81753746782614,71.92177689673697,70.98956084267468,69.09336794611373,67.2089651450643
2020-06-05,73.01015473496889,72.79298909606712,72.55421321925824,71.74913790193952,70.86652018404986,69.94798186837461,68.07961045188524,66.22285614328155
2020-06-08,75.47375007427758,75.2492565745077,75.00242363852149,74.17018251383338,73.2577824608141,72.30824973454364,70.37683351106175,68.45742639371491
2020-06-09,76.4113146447631,76.18403239855513,75.93413320687894,75.09155365602491,74.16781941114449,73.20649121635961,71.2510821818644,69.307831435338
2020-06-10,75.7031569237226,75.47798106291393,75.23039786387429,74.3956270939227,73.48045374791889,72.52803486174562,70.59074798640981,68.66550671958505
2020-06-11,76.91999410424009,76.69119881234398,76.43963601120973,75.59144730531776,74.66156364868372,73.69383577462652,71.72540934322684,69.76922213900478
2020-06-12,73.94771930545438,73.72776492011454,73.48592278761568,72.67050904413102,71.77655713438025,70.84622335019056,68.95385912268789,67.07326118490464
2020-06-15,73.6584704994619,73.4393764725473,73.19848031307804,72.38625608583415,71.49580089680633,70.569106142174,68.68414395625487,66.81090203584667
2020-06-16,73.98761647968871,73.76754342187974,73.5255708077678,72.70971712232819,71.81528289675435,70.88444716754955,68.99106194864906,67.10944936775994
2020-06-17,72.07259777409134,71.85822085899319,71.62251121298746,70.82777423792433,69.95649061990346,69.04974767700641,67.20536887679614,65.37245800384864
2020-06-18,73.83800397871215,73.61837593700375,73.37689262271911,72.56268869863304,71.67006313439761,70.7411096750654,68.85155312522319,66.97374540760023
2020-06-19,74.14719756701783,73.92664984196685,73.68415532628948,72.86654195694032,71.97017856006659,71.03733514653759,69.13986615678,67.25419519699076
2020-06-22,74.70575039668965,74.4835412797055,74.23922004633204,73.41544757352365,72.51233184711938,71.5724612991151,69.66069862452223,67.76082285477415
2020-06-23,74.45639876493146,74.23493133390345,73.99142559194652,73.17040269342394,72.27030137191956,71.33356790845752,69.42818628405038,67.53465188857147
2020-06-24,76.45121181899731,76.22381090032025,75.97378122703098,75.13076173422198,74.2065451735185,73.2447150337185,71.2882850078255,69.34401961819322
2020-06-25,76.321544100334,76.09452887284017,75.84492327101508,75.00333361053733,74.08068459925688,73.12048580469003,71.16737404952349,69.22640629836614
2020-06-26,78.26649139381301,78.03369100228068,77.77772455247447,76.91468816222124,75.96852673752629,74.98385862608819,72.98097456263238,70.99054397606149
2020-06-29,77.48851552026456,77.25802918529384,77.00460706472535,76.15014933281816,75.21339283669208,74.238512413708,72.25553719567421,70.28489166585939
2020-06-30,79.19407976833793,78.95852030414339,78.69952022527217,77.82625541531934,76.86888040071713,75.87254233095243,73.84592075301632,71.83190024642317
2020-07-01,79.90223748937838,79.66457163978457,79.40325556827678,78.52218197742152,77.55624606394271,76.55099868556637,74.50625494847088,72.47422496217611
2020-07-02,81.1489956481696,80.90762136879513,80.64222784020463,79.74740637792036,78.76639843994211,77.74546563885454,75.66881665083038,73.60507979318976
2020-07-03,79.66286205358068,79.42590821616712,79.1653750094509,78.2869409864151,77.32389887588232,76.3216630718604,74.28304508841765,72.25710276723473
2020-07-06,78.29641237208675,78.0635229818612,77.80745867706688,76.94409235132501,75.99756921276085,75.01252466649548,73.00887490817486,71.0176833876554
2020-07-07,79.42347900817506,79.1872372055762,78.92748688853837,78.05169251723241,77.091544301638,76.09232016770672,74.05982813265089,72.03997367010321
2020-07-08,79.25392172488537,79.01818426330439,78.75898847445698,77.88506379352688,76.92696535118623,75.92987441176697,73.90172144410124,71.88617906961099
2020-07-09,79.43345520413567,79.1971837277609,78.9374007840981,78.0614964063258,77.10122758877755,76.10187794465843,74.0691306130696,72.0490224413646
2020-07-10,80.85974684217706,80.61923292122785,80.35478536566696,79.46315341962345,78.48564220236815,77.46834843083793,75.39910148439733,73.34272064413175
2020-07-13,82.52541391601622,82.2799455383123,82.01005050606175,81.10005142392758,80.1024040040192,79.06415453072347,76.95228221577837,74.85354104184034
2020-07-14,83.42308131226748,83.1749428605946,82.90211205426712,81.98221448792198,80.97371519197556,79.92417219518049,77.78932806061991,75.6677579006082
2020-07-15,82.7049473952665,82.45894500276879,82.18846281570285,81.27648403672649,80.2766662416105,79.23615806361491,77.1196913847467,75.01638441359393
2020-07-16,84.02152370656562,83.7716052131249,83.4968172323751,82.5703207045261,81.55458685521842,80.4975148746692,78.34735625860971,76.21056683905665
2020-07-17,84.76957860184035,84.51743505053125,84.2402005955318,83.3054553448254,82.28067828081807,81.21419504664212,79.0448932800254,76.88907973766484
2020-07-20,85.33810001786483,85.08426542348113,84.80517164904744,83.86415737232583,82.83250746882644,81.75887168572362,79.5750211324728,77.40474926451947
2020-07-21,84.68979186297975,84.43788563397442,84.16091211731428,83.22704666660748,82.20323414225392,81.13775470237196,78.9704947238167,76.8167102741445
2020-07-22,82.98422000529843,82.73738692815137,82.46599139468078,81.55093310592999,80.5477391920449,79.50371749467979,77.38010407076104,75.26969479139053
2020-07-23,84.91919110281691,84.66660253540722,84.3888787805805,83.45248376852055,82.42589804317481,81.35753253912627,79.18440210345128,77.02478369782453
2020-07-24,86.01633676063153,85.76048477954177,85.47917286745961,84.5306797453242,83.49083065681744,82.40866199993026,80.20745498238487,78.01993456867845
2020-07-27,85.1186693643803,84.86548745725949,84.58711131925426,83.64851668132981,82.6195194688611,81.54864433547326,79.37040913754335,77.20571770991063
2020-07-28,85.94651860812355,85.69087429819612,85.40979072271513,84.46206747802334,83.42306241920883,82.34177214216405,80.1423518108813,77.95660697422932
2020-07-29,87.32294448557812,87.06320605468679,86.7776209506589,85.81472000220687,84.7590753694699,83.66046832448072,81.42582447154282,79.20507512507005
2020-07-30,86.17592545756858,85.91959878660235,85.63776494806794,84.68751205811266,83.64573370631364,82.56155726936603,80.35626628622936,78.16468730009946
2020-07-31,86.584858176656,86.32731515249162,86.04414392097523,85.08938177282461,84.04265984482579,82.95333863901173,80.73758283483225,78.53560409553306
2020-08-03,85.98641578235782,85.73065279996128,85.44943874286722,84.50127555622046,83.46178818158289,82.37999595952299,80.17955463684243,77.99279515708457
2020-08-04,84.66983947105868,84.41799258960513,84.14108432619494,83.2074388884208,82.18386756797494,81.11863914846865,78.95188976297939,76.79861273162182
2020-08-05,83.23357163705668,82.9859968739535,82.71378584906637,81.79597798602977,80.7897696672448,79.74261088533743,77.61261641123295,75.49586575759328
2020-08-06,83.90183979347073,83.6522772948029,83.37788073400547,82.45270394811104,81.4384169542802,80.38285071304009,78.23575487643986,76.10200919268104
2020-08-07,84.58007653623748,84.3284966508636,84.0518819524177,83.11922632110948,82.09674014227126,81.03264102724678,78.86818872635197,76.71719449684008
2020-08-10,84.24095436005015,83.99038317934654,83.71487756216827,82.78596139552212,81.76757485518377,80.70774222491958,78.55196825353916,76.40959839366549
2020-08-11,83.81206924904168,83.562773769088,83.28867079814165,82.3644839026235,81.35128214239263,80.29684530137057,78.15204674409897,76.02058405570922
2020-08-12,82.99419620125894,82.74733345033599,82.47590529024043,81.56073699502329,80.55742247918437,79.51327527163141,77.38940655117966,75.27874356265185
2020-08-13,83.14380870223548,82.89650093521195,82.6245834752891,81.70776541871841,80.70264224154108,79.65661276411554,77.52891537460552,75.41444752281151
2020-08-14,84.26090675197125,84.01027622371583,83.73470535328764,82.80556917370882,81.78694142946276,80.72685777882292,78.57057321437648,76.42769593618819
2020-08-17,84.20105718581588,83.95060467758138,83.67522954201618,82.746753317325,81.7288490928097,80.66951840756063,78.51476542757803,76.37341021081023
2020-08-18,85.26828186535683,85.01465494213545,84.73578950430293,83.79554510502493,82.76473923121782,81.69198182795738,79.50991796096919,77.34142167007029
2020-08-19,85.63732501981785,85.38260039323299,85.10252801914473,84.15821421971602,83.12294699353983,82.04554667069182,79.85403877932445,77.67615718483876
2020-08-20,86.6347315468508,86.37704017644143,86.093705836687,85.13839374011508,84.09106889433934,83.00112023332235,80.78408814121204,78.58084104964965
2020-08-21,88.32035101261103,88.05764583789517,87.76879876820112,86.79489952260587,85.72719727026936,84.6160418871112,82.35587383343038,80.10975898988093
2020-08-24,89.80648460719992,89.53935899052316,89.24565159895482,88.2553649141111,87.16969683432912,86.0398444541053,83.74164539584308,81.45773601583592
2020-08-25,90.36502982726388,90.0962428412884,89.80070875691081,88.80426305251818,87.71184273519802,86.57496331623516,84.26247076787183,81.96435677142921
2020-08-26,89.68679308449708,89.42002348522767,89.12670753849855,88.13774067951972,87.05351954720693,85.92517300202844,83.63003691795969,81.34917146727014
2020-08-27,90.41490319745863,90.14596786523815,89.85027067262251,88.85327501980859,87.76025178471151,86.62274491054572,84.30897607425156,82.00959372554576
2020-08-28,90.40492700149812,90.13602134305353,89.84035677706287,88.84347113071527,87.75056849757205,86.61318713359408,84.29967359383294,82.00054495428444
2020-08-31,91.82124244357901,91.54812401433585,91.24782746307207,90.2353242549196,89.12529982402319,87.97009984282195,85.62034198474204,83.28519438579028
2020-09-01,91.64170896432879,91.36912454987943,91.06941515343102,90.05889164212076,88.95103758643194,87.79809630993059,85.45293281577376,83.12235101403674
2020-09-02,93.45698853914443,93.1790046518398,92.87335847887445,91.84281807011995,90.71301915043966,89.5372399023002,87.1456223705806,84.76887537190495
2020-09-03,93.68639538858946,93.40772914024603,93.10133270422726,92.06826265020926,90.93569043754445,89.75702502950219,87.35953684592867,84.9769556977751
2020-09-04,94.18509865210596,93.90494903185026,93.5969216129984,92.55835241040882,91.41975138794423,90.23481181081746,87.82456152687247,85.42929763018056
2020-09-07,94.0953281076769,93.81544550613533,93.50771167713458,92.47013236492126,91.33261657605664,90.14880639914793,87.74085339453158,85.34787249320873
2020-09-08,93.2874312558547,93.00995170956797,92.70486006479302,91.67618934641439,90.54844019998787,89.37479414636043,86.98751568203093,84.6150807714127
2020-09-09,93.05803201601752,92.78123480813515,92.4768934015268,91.4507522445013,90.32577629906696,89.15501630960611,86.77360830239634,84.40700734773266
2020-09-10,93.02810342813595,92.75139524158125,92.44715171484782,91.42134057722132,90.29672643764852,89.12634297875117,86.7457008611404,84.37986103394866
2020-09-11,93.04805582005706,92.77128828595058,92.46697950596719,91.44094835540803,90.31609301192753,89.14545853265453,86.76430582197774,84.39795857647138
2020-09-14,93.71631636686321,93.43756111982655,93.13106682881968,92.09766683931305,90.96473291277903,89.78569106990949,87.38743719147115,85.00409510936902
2020-09-15,96.29960322887466,96.01316410356256,95.69822130853916,94.63633568579823,93.47217247666538,92.26063038815532,89.796268728531,87.3472299083681
2020-09-16,95.13263180894408,94.84966379110888,94.53853751482889,93.48951996351738,92.33946423923017,91.14260377913736,88.70810558238026,86.28874454087484
2020-09-17,95.06281365643613,94.78005330976328,94.46915537008444,93.42090769621655,92.27169600162159,91.07571392137116,88.6430024108767,86.22541694642572
2020-09-18,90.47474515400614,90.20563182439922,89.90973892180739,88.9120833980162,87.81833673518068,86.68007699136034,84.36477676533656,82.06387254873363
2020-09-21,90.68419961153008,90.41446326843614,90.11788535604083,89.1179201999188,88.02164144800646,86.88074656465899,84.56008627984728,82.25385533208107
2020-09-22,85.58745164962308,85.33287536928323,85.05296610343301,84.10920225242559,83.07453794402632,81.99776507638124,79.8075334729447,77.63092023072218
2020-09-23,83.85196642327593,83.60255227085312,83.32831881829372,82.4036919808206,81.39000790476666,80.33506911872949,78.18924957006008,76.05677223856445
2020-09-24,84.36064588275299,84.10971868464203,83.83382162262457,82.90358563011351,81.88375214230597,80.82241367699646,78.66357673142257,76.51816294223129
2020-09-25,87.92138687987631,87.65986840721715,87.37232612876693,86.40282621881103,85.33994703271281,84.23381100396948,81.98385266953267,79.74788406351857
2020-09-28,87.42268361635983,87.16264851561294,86.87673721999582,85.91273645861152,84.85588608231306,83.75602422265423,81.5188279885889,79.29554213111314
2020-09-29,85.59742784558362,85.34282189146789,85.06287999899268,84.11900614151895,83.08422123116583,82.00732285333292,79.81683595336337,77.63996900198354
2020-09-30,85.77696132483382,85.52182135592429,85.2412923086337,84.29543875431777,83.25848346875703,82.17932638622428,79.98424512233163,77.80281237373707
